table_name,ordinal_position,column_name,data_type,character_maximum_length,numeric_precision,numeric_scale,is_nullable
hr_leave_accrual_plan,17,write_date,timestamp without time zone,,,,YES
hr_leave_allocation,1,id,integer,,32,0,NO
hr_leave_allocation,2,holiday_status_id,integer,,32,0,NO
hr_leave_allocation,3,employee_id,integer,,32,0,NO
hr_leave_allocation,4,employee_company_id,integer,,32,0,YES
hr_leave_allocation,5,manager_id,integer,,32,0,YES
hr_leave_allocation,6,approver_id,integer,,32,0,YES
hr_leave_allocation,7,second_approver_id,integer,,32,0,YES
hr_leave_allocation,8,department_id,integer,,32,0,YES
hr_leave_allocation,9,accrual_plan_id,integer,,32,0,YES
hr_leave_allocation,10,create_uid,integer,,32,0,YES
hr_leave_allocation,11,write_uid,integer,,32,0,YES
hr_leave_allocation,12,name,character varying,,,,YES
hr_leave_allocation,13,state,character varying,,,,YES
hr_leave_allocation,14,allocation_type,character varying,,,,NO
hr_leave_allocation,15,date_from,date,,,,NO
hr_leave_allocation,16,date_to,date,,,,YES
hr_leave_allocation,17,last_executed_carryover_date,date,,,,YES
hr_leave_allocation,18,lastcall,date,,,,YES
hr_leave_allocation,19,actual_lastcall,date,,,,YES
hr_leave_allocation,20,nextcall,date,,,,YES
hr_leave_allocation,21,carried_over_days_expiration_date,date,,,,YES
hr_leave_allocation,22,notes,text,,,,YES
hr_leave_allocation,23,already_accrued,boolean,,,,YES
hr_leave_allocation,24,create_date,timestamp without time zone,,,,YES
hr_leave_allocation,25,write_date,timestamp without time zone,,,,YES
hr_leave_allocation,26,number_of_days,double precision,,53,,YES
hr_leave_allocation,27,number_of_hours_display,double precision,,53,,YES
hr_leave_allocation,28,yearly_accrued_amount,double precision,,53,,YES
hr_leave_allocation,29,expiring_carryover_days,double precision,,53,,YES
hr_leave_allocation_generate_multi_wizard,1,id,integer,,32,0,NO
hr_leave_allocation_generate_multi_wizard,2,holiday_status_id,integer,,32,0,NO
hr_leave_allocation_generate_multi_wizard,3,company_id,integer,,32,0,NO
hr_leave_allocation_generate_multi_wizard,4,department_id,integer,,32,0,YES
hr_leave_allocation_generate_multi_wizard,5,category_id,integer,,32,0,YES
hr_leave_allocation_generate_multi_wizard,6,accrual_plan_id,integer,,32,0,YES
hr_leave_allocation_generate_multi_wizard,7,create_uid,integer,,32,0,YES
hr_leave_allocation_generate_multi_wizard,8,write_uid,integer,,32,0,YES
hr_leave_allocation_generate_multi_wizard,9,name,character varying,,,,YES
hr_leave_allocation_generate_multi_wizard,10,allocation_mode,character varying,,,,NO
hr_leave_allocation_generate_multi_wizard,11,allocation_type,character varying,,,,NO
hr_leave_allocation_generate_multi_wizard,12,date_from,date,,,,NO
hr_leave_allocation_generate_multi_wizard,13,date_to,date,,,,YES
hr_leave_allocation_generate_multi_wizard,14,notes,text,,,,YES
hr_leave_allocation_generate_multi_wizard,15,create_date,timestamp without time zone,,,,YES
hr_leave_allocation_generate_multi_wizard,16,write_date,timestamp without time zone,,,,YES
hr_leave_allocation_generate_multi_wizard,17,duration,double precision,,53,,YES
hr_leave_attendance_report,1,id,bigint,,64,0,YES
hr_leave_attendance_report,2,date,date,,,,YES
hr_leave_attendance_report,3,employee_id,integer,,32,0,YES
hr_leave_attendance_report,4,schedule_id,integer,,32,0,YES
hr_leave_attendance_report,5,worked_hours,numeric,,,,YES
hr_leave_attendance_report,6,expected_hours,numeric,,,,YES
hr_leave_attendance_report,7,leave_hours,numeric,,,,YES
hr_leave_attendance_report,8,difference_hours,numeric,,,,YES
hr_leave_employee_type_report,1,id,bigint,,64,0,YES
hr_leave_employee_type_report,2,employee_id,integer,,32,0,YES
hr_leave_employee_type_report,3,active_employee,boolean,,,,YES
hr_leave_employee_type_report,4,number_of_days,double precision,,53,,YES
hr_leave_employee_type_report,5,number_of_hours,double precision,,53,,YES
hr_leave_employee_type_report,6,department_id,integer,,32,0,YES
hr_leave_employee_type_report,7,leave_type,integer,,32,0,YES
hr_leave_employee_type_report,8,holiday_status,text,,,,YES
hr_leave_employee_type_report,9,state,character varying,,,,YES
hr_leave_employee_type_report,10,date_from,timestamp without time zone,,,,YES
hr_leave_employee_type_report,11,date_to,timestamp without time zone,,,,YES
hr_leave_employee_type_report,12,company_id,integer,,32,0,YES
hr_leave_generate_multi_wizard,1,id,integer,,32,0,NO
hr_leave_generate_multi_wizard,2,holiday_status_id,integer,,32,0,NO
hr_leave_generate_multi_wizard,3,company_id,integer,,32,0,NO
hr_leave_generate_multi_wizard,4,department_id,integer,,32,0,YES
hr_leave_generate_multi_wizard,5,category_id,integer,,32,0,YES
hr_leave_generate_multi_wizard,6,create_uid,integer,,32,0,YES
hr_leave_generate_multi_wizard,7,write_uid,integer,,32,0,YES
hr_leave_generate_multi_wizard,8,name,character varying,,,,YES
hr_leave_generate_multi_wizard,9,allocation_mode,character varying,,,,NO
hr_leave_generate_multi_wizard,10,date_from,date,,,,NO
hr_leave_generate_multi_wizard,11,date_to,date,,,,NO
hr_leave_generate_multi_wizard,12,create_date,timestamp without time zone,,,,YES
hr_leave_generate_multi_wizard,13,write_date,timestamp without time zone,,,,YES
hr_leave_mandatory_day,1,id,integer,,32,0,NO
hr_leave_mandatory_day,2,company_id,integer,,32,0,NO
hr_leave_mandatory_day,3,color,integer,,32,0,YES
hr_leave_mandatory_day,4,resource_calendar_id,integer,,32,0,YES
hr_leave_mandatory_day,5,create_uid,integer,,32,0,YES
hr_leave_mandatory_day,6,write_uid,integer,,32,0,YES
hr_leave_mandatory_day,7,name,character varying,,,,NO
hr_leave_mandatory_day,8,start_date,date,,,,NO
hr_leave_mandatory_day,9,end_date,date,,,,NO
hr_leave_mandatory_day,10,create_date,timestamp without time zone,,,,YES
hr_leave_mandatory_day,11,write_date,timestamp without time zone,,,,YES
hr_leave_report,1,id,bigint,,64,0,YES
hr_leave_report,2,leave_id,text,,,,YES
hr_leave_report,3,allocation_id,integer,,32,0,YES
hr_leave_report,4,employee_id,integer,,32,0,YES
hr_leave_report,5,name,character varying,,,,YES
hr_leave_report,6,number_of_days,double precision,,53,,YES
hr_leave_report,7,leave_type,text,,,,YES
hr_leave_report,8,number_of_hours,double precision,,53,,YES
hr_leave_report,9,department_id,integer,,32,0,YES
hr_leave_report,10,holiday_status_id,integer,,32,0,YES
hr_leave_report,11,state,character varying,,,,YES
hr_leave_report,12,date_from,timestamp without time zone,,,,YES
hr_leave_report,13,date_to,timestamp without time zone,,,,YES
hr_leave_report,14,company_id,integer,,32,0,YES
hr_leave_report_calendar,1,id,integer,,32,0,YES
hr_leave_report_calendar,2,leave_id,integer,,32,0,YES
hr_leave_report_calendar,3,start_datetime,timestamp without time zone,,,,YES
hr_leave_report_calendar,4,stop_datetime,timestamp without time zone,,,,YES
hr_leave_report_calendar,5,employee_id,integer,,32,0,YES
hr_leave_report_calendar,6,state,character varying,,,,YES
hr_leave_report_calendar,7,department_id,integer,,32,0,YES
hr_leave_report_calendar,8,duration,double precision,,53,,YES
hr_leave_report_calendar,9,description,character varying,,,,YES
hr_leave_report_calendar,10,holiday_status_id,integer,,32,0,YES
hr_leave_report_calendar,11,company_id,integer,,32,0,YES
hr_leave_report_calendar,12,job_id,integer,,32,0,YES
hr_leave_report_calendar,13,user_id,integer,,32,0,YES
hr_leave_report_calendar,14,tz,character varying,,,,YES
hr_leave_report_calendar,15,is_striked,boolean,,,,YES
hr_leave_report_calendar,16,is_hatched,boolean,,,,YES
hr_leave_type,1,id,integer,,32,0,NO
hr_leave_type,2,sequence,integer,,32,0,YES
hr_leave_type,3,color,integer,,32,0,YES
hr_leave_type,4,icon_id,integer,,32,0,YES
hr_leave_type,5,company_id,integer,,32,0,YES
hr_leave_type,6,country_id,integer,,32,0,YES
hr_leave_type,7,leave_notif_subtype_id,integer,,32,0,YES
hr_leave_type,8,allocation_notif_subtype_id,integer,,32,0,YES
hr_leave_type,9,max_allowed_negative,integer,,32,0,YES
hr_leave_type,10,create_uid,integer,,32,0,YES
hr_leave_type,11,write_uid,integer,,32,0,YES
hr_leave_type,12,leave_validation_type,character varying,,,,YES
hr_leave_type,13,allocation_validation_type,character varying,,,,YES
hr_leave_type,14,time_type,character varying,,,,YES
hr_leave_type,15,request_unit,character varying,,,,NO
hr_leave_type,16,name,jsonb,,,,NO
hr_leave_type,17,create_calendar_meeting,boolean,,,,YES
hr_leave_type,18,active,boolean,,,,YES
hr_leave_type,19,hide_on_dashboard,boolean,,,,YES
hr_leave_type,20,requires_allocation,boolean,,,,NO
hr_leave_type,21,employee_requests,boolean,,,,NO
hr_leave_type,22,unpaid,boolean,,,,YES
hr_leave_type,23,include_public_holidays_in_duration,boolean,,,,YES
hr_leave_type,24,support_document,boolean,,,,YES
hr_leave_type,25,allow_request_on_top,boolean,,,,YES
hr_leave_type,26,elligible_for_accrual_rate,boolean,,,,YES
hr_leave_type,27,allows_negative,boolean,,,,YES
hr_leave_type,28,create_date,timestamp without time zone,,,,YES
hr_leave_type,29,write_date,timestamp without time zone,,,,YES
hr_leave_type,30,overtime_deductible,boolean,,,,YES
hr_leave_type,31,code,character varying,,,,YES
hr_leave_type,32,l10n_in_is_sandwich_leave,boolean,,,,YES
hr_leave_type,33,l10n_in_is_limited_to_optional_days,boolean,,,,YES
hr_leave_type_res_users_rel,1,hr_leave_type_id,integer,,32,0,NO
hr_leave_type_res_users_rel,2,res_users_id,integer,,32,0,NO
hr_loan,1,id,integer,,32,0,NO
hr_loan,2,employee_id,integer,,32,0,NO
hr_loan,3,installment,integer,,32,0,YES
hr_loan,4,company_id,integer,,32,0,YES
hr_loan,5,currency_id,integer,,32,0,NO
hr_loan,6,create_uid,integer,,32,0,YES
hr_loan,7,write_uid,integer,,32,0,YES
hr_loan,8,name,character varying,,,,YES
hr_loan,9,state,character varying,,,,YES
hr_loan,10,date,date,,,,YES
hr_loan,11,payment_date,date,,,,NO
hr_loan,12,create_date,timestamp without time zone,,,,YES
hr_loan,13,write_date,timestamp without time zone,,,,YES
hr_loan,14,loan_amount,double precision,,53,,NO
hr_loan,15,total_amount,double precision,,53,,YES
hr_loan,16,balance_amount,double precision,,53,,YES
hr_loan,17,total_paid_amount,double precision,,53,,YES
hr_loan,18,employee_account_id,integer,,32,0,YES
hr_loan,19,treasury_account_id,integer,,32,0,YES
hr_loan,20,journal_id,integer,,32,0,YES
hr_loan_line,1,id,integer,,32,0,NO
hr_loan_line,2,employee_id,integer,,32,0,YES
hr_loan_line,3,loan_id,integer,,32,0,YES
hr_loan_line,4,payslip_id,integer,,32,0,YES
hr_loan_line,5,create_uid,integer,,32,0,YES
hr_loan_line,6,write_uid,integer,,32,0,YES
hr_loan_line,7,date,date,,,,NO
hr_loan_line,8,paid,boolean,,,,YES
hr_loan_line,9,create_date,timestamp without time zone,,,,YES
hr_loan_line,10,write_date,timestamp without time zone,,,,YES
hr_loan_line,11,amount,double precision,,53,,NO
hr_payroll_structure,1,id,integer,,32,0,NO
hr_payroll_structure,2,company_id,integer,,32,0,NO
hr_payroll_structure,3,parent_id,integer,,32,0,YES
hr_payroll_structure,4,create_uid,integer,,32,0,YES
hr_payroll_structure,5,write_uid,integer,,32,0,YES
hr_payroll_structure,6,name,character varying,,,,NO
hr_payroll_structure,7,code,character varying,,,,NO
hr_payroll_structure,8,note,text,,,,YES
hr_payroll_structure,9,create_date,timestamp without time zone,,,,YES
hr_payroll_structure,10,write_date,timestamp without time zone,,,,YES
hr_payroll_structure,11,max_percent,integer,,32,0,YES
hr_payroll_structure,12,advance_date,integer,,32,0,YES
hr_payroll_structure_type,1,id,integer,,32,0,NO
hr_payroll_structure_type,2,default_resource_calendar_id,integer,,32,0,YES
hr_payroll_structure_type,3,country_id,integer,,32,0,YES
hr_payroll_structure_type,4,create_uid,integer,,32,0,YES
hr_payroll_structure_type,5,write_uid,integer,,32,0,YES
hr_payroll_structure_type,6,name,character varying,,,,YES
hr_payroll_structure_type,7,create_date,timestamp without time zone,,,,YES
hr_payroll_structure_type,8,write_date,timestamp without time zone,,,,YES
hr_payslip,1,id,integer,,32,0,NO
hr_payslip,2,struct_id,integer,,32,0,YES
hr_payslip,3,employee_id,integer,,32,0,NO
hr_payslip,4,company_id,integer,,32,0,NO
hr_payslip,5,contract_id,integer,,32,0,YES
hr_payslip,6,payslip_run_id,integer,,32,0,YES
hr_payslip,7,create_uid,integer,,32,0,YES
hr_payslip,8,write_uid,integer,,32,0,YES
hr_payslip,9,name,character varying,,,,YES
hr_payslip,10,number,character varying,,,,YES
hr_payslip,11,state,character varying,,,,YES
hr_payslip,12,date_from,date,,,,NO
hr_payslip,13,date_to,date,,,,NO
hr_payslip,14,note,text,,,,YES
hr_payslip,15,paid,boolean,,,,YES
hr_payslip,16,credit_note,boolean,,,,YES
hr_payslip,17,create_date,timestamp without time zone,,,,YES
hr_payslip,18,write_date,timestamp without time zone,,,,YES
hr_payslip,19,journal_id,integer,,32,0,NO
hr_payslip,20,move_id,integer,,32,0,YES
hr_payslip,21,date,date,,,,YES
hr_payslip_employees,1,id,integer,,32,0,NO
hr_payslip_employees,2,create_uid,integer,,32,0,YES
hr_payslip_employees,3,write_uid,integer,,32,0,YES
hr_payslip_employees,4,create_date,timestamp without time zone,,,,YES
hr_payslip_employees,5,write_date,timestamp without time zone,,,,YES
hr_payslip_input,1,id,integer,,32,0,NO
hr_payslip_input,2,payslip_id,integer,,32,0,NO
hr_payslip_input,3,sequence,integer,,32,0,NO
hr_payslip_input,4,contract_id,integer,,32,0,NO
hr_payslip_input,5,create_uid,integer,,32,0,YES
hr_payslip_input,6,write_uid,integer,,32,0,YES
hr_payslip_input,7,name,character varying,,,,NO
hr_payslip_input,8,code,character varying,,,,NO
hr_payslip_input,9,date_from,date,,,,NO
hr_payslip_input,10,date_to,date,,,,NO
hr_payslip_input,11,create_date,timestamp without time zone,,,,YES
hr_payslip_input,12,write_date,timestamp without time zone,,,,YES
hr_payslip_input,13,amount,double precision,,53,,YES
hr_payslip_input,14,loan_line_id,integer,,32,0,YES
hr_payslip_line,1,id,integer,,32,0,NO
hr_payslip_line,2,sequence,integer,,32,0,NO
hr_payslip_line,3,category_id,integer,,32,0,NO
hr_payslip_line,4,parent_rule_id,integer,,32,0,YES
hr_payslip_line,5,company_id,integer,,32,0,NO
hr_payslip_line,6,register_id,integer,,32,0,YES
hr_payslip_line,7,create_uid,integer,,32,0,YES
hr_payslip_line,8,write_uid,integer,,32,0,YES
hr_payslip_line,9,slip_id,integer,,32,0,NO
hr_payslip_line,10,salary_rule_id,integer,,32,0,NO
hr_payslip_line,11,employee_id,integer,,32,0,NO
hr_payslip_line,12,contract_id,integer,,32,0,NO
hr_payslip_line,13,code,character varying,,,,NO
hr_payslip_line,14,condition_select,character varying,,,,NO
hr_payslip_line,15,condition_range,character varying,,,,YES
hr_payslip_line,16,amount_select,character varying,,,,NO
hr_payslip_line,17,amount_percentage_base,character varying,,,,YES
hr_payslip_line,18,name,jsonb,,,,NO
hr_payslip_line,19,condition_python,text,,,,NO
hr_payslip_line,20,amount_python_compute,text,,,,YES
hr_payslip_line,21,note,text,,,,YES
hr_payslip_line,22,quantity,numeric,,,,YES
hr_payslip_line,23,amount_fix,numeric,,,,YES
hr_payslip_line,24,amount_percentage,numeric,,,,YES
hr_payslip_line,25,rate,numeric,,,,YES
hr_payslip_line,26,amount,numeric,,,,YES
hr_payslip_line,27,total,numeric,,,,YES
hr_payslip_line,28,active,boolean,,,,YES
hr_payslip_line,29,appears_on_payslip,boolean,,,,YES
hr_payslip_line,30,create_date,timestamp without time zone,,,,YES
hr_payslip_line,31,write_date,timestamp without time zone,,,,YES
hr_payslip_line,32,condition_range_min,double precision,,53,,YES
hr_payslip_line,33,condition_range_max,double precision,,53,,YES
hr_payslip_line,34,analytic_account_id,integer,,32,0,YES
hr_payslip_line,35,account_tax_id,integer,,32,0,YES
hr_payslip_line,36,account_debit_id,integer,,32,0,YES
hr_payslip_line,37,account_credit_id,integer,,32,0,YES
hr_payslip_run,1,id,integer,,32,0,NO
hr_payslip_run,2,create_uid,integer,,32,0,YES
hr_payslip_run,3,write_uid,integer,,32,0,YES
hr_payslip_run,4,name,character varying,,,,NO
hr_payslip_run,5,state,character varying,,,,YES
hr_payslip_run,6,date_start,date,,,,NO
hr_payslip_run,7,date_end,date,,,,NO
hr_payslip_run,8,credit_note,boolean,,,,YES
hr_payslip_run,9,create_date,timestamp without time zone,,,,YES
hr_payslip_run,10,write_date,timestamp without time zone,,,,YES
hr_payslip_run,11,company_id,integer,,32,0,YES
hr_payslip_run,12,journal_id,integer,,32,0,NO
hr_payslip_worked_days,1,id,integer,,32,0,NO
hr_payslip_worked_days,2,payslip_id,integer,,32,0,NO
hr_payslip_worked_days,3,sequence,integer,,32,0,NO
hr_payslip_worked_days,4,contract_id,integer,,32,0,NO
hr_payslip_worked_days,5,create_uid,integer,,32,0,YES
hr_payslip_worked_days,6,write_uid,integer,,32,0,YES
hr_payslip_worked_days,7,name,character varying,,,,NO
hr_payslip_worked_days,8,code,character varying,,,,NO
hr_payslip_worked_days,9,create_date,timestamp without time zone,,,,YES
hr_payslip_worked_days,10,write_date,timestamp without time zone,,,,YES
hr_payslip_worked_days,11,number_of_days,double precision,,53,,YES
hr_payslip_worked_days,12,number_of_hours,double precision,,53,,YES
hr_recruitment_degree,1,id,integer,,32,0,NO
hr_recruitment_degree,2,sequence,integer,,32,0,YES
hr_recruitment_degree,3,create_uid,integer,,32,0,YES
hr_recruitment_degree,4,write_uid,integer,,32,0,YES
hr_recruitment_degree,5,name,jsonb,,,,NO
hr_recruitment_degree,6,create_date,timestamp without time zone,,,,YES
hr_recruitment_degree,7,write_date,timestamp without time zone,,,,YES
hr_recruitment_degree,8,score,double precision,,53,,NO
hr_recruitment_source,1,id,integer,,32,0,NO
hr_recruitment_source,2,source_id,integer,,32,0,NO
hr_recruitment_source,3,job_id,integer,,32,0,YES
hr_recruitment_source,4,alias_id,integer,,32,0,YES
hr_recruitment_source,5,medium_id,integer,,32,0,YES
hr_recruitment_source,6,campaign_id,integer,,32,0,YES
hr_recruitment_source,7,create_uid,integer,,32,0,YES
hr_recruitment_source,8,write_uid,integer,,32,0,YES
hr_recruitment_source,9,create_date,timestamp without time zone,,,,YES
hr_recruitment_source,10,write_date,timestamp without time zone,,,,YES
hr_recruitment_stage,1,id,integer,,32,0,NO
hr_recruitment_stage,2,sequence,integer,,32,0,YES
hr_recruitment_stage,3,template_id,integer,,32,0,YES
hr_recruitment_stage,4,rotting_threshold_days,integer,,32,0,YES
hr_recruitment_stage,5,create_uid,integer,,32,0,YES
hr_recruitment_stage,6,write_uid,integer,,32,0,YES
hr_recruitment_stage,7,name,jsonb,,,,NO
hr_recruitment_stage,8,legend_blocked,jsonb,,,,NO
hr_recruitment_stage,9,legend_waiting,jsonb,,,,NO
hr_recruitment_stage,10,legend_done,jsonb,,,,NO
hr_recruitment_stage,11,legend_normal,jsonb,,,,NO
hr_recruitment_stage,12,requirements,text,,,,YES
hr_recruitment_stage,13,fold,boolean,,,,YES
hr_recruitment_stage,14,hired_stage,boolean,,,,YES
hr_recruitment_stage,15,create_date,timestamp without time zone,,,,YES
hr_recruitment_stage,16,write_date,timestamp without time zone,,,,YES
hr_reminder,1,id,integer,,32,0,NO
hr_reminder,2,model_id,integer,,32,0,NO
hr_reminder,3,field_id,integer,,32,0,NO
hr_reminder,4,days_before,integer,,32,0,YES
hr_reminder,5,company_id,integer,,32,0,NO
hr_reminder,6,create_uid,integer,,32,0,YES
hr_reminder,7,write_uid,integer,,32,0,YES
hr_reminder,8,name,character varying,,,,NO
hr_reminder,9,search_by,character varying,,,,NO
hr_reminder,10,date_set,date,,,,YES
hr_reminder,11,date_from,date,,,,YES
hr_reminder,12,date_to,date,,,,YES
hr_reminder,13,expiry_date,date,,,,YES
hr_reminder,14,create_date,timestamp without time zone,,,,YES
hr_reminder,15,write_date,timestamp without time zone,,,,YES
hr_resignation,1,id,integer,,32,0,NO
hr_resignation,2,employee_id,integer,,32,0,YES
hr_resignation,3,create_uid,integer,,32,0,YES
hr_resignation,4,write_uid,integer,,32,0,YES
hr_resignation,5,name,character varying,,,,YES
hr_resignation,6,state,character varying,,,,YES
hr_resignation,7,resignation_type,character varying,,,,YES
hr_resignation,8,employee_contract,character varying,,,,YES
hr_resignation,9,resign_confirm_date,date,,,,YES
hr_resignation,10,approved_revealing_date,date,,,,YES
hr_resignation,11,joined_date,date,,,,YES
hr_resignation,12,expected_revealing_date,date,,,,NO
hr_resignation,13,reason,text,,,,NO
hr_resignation,14,create_date,timestamp without time zone,,,,YES
hr_resignation,15,write_date,timestamp without time zone,,,,YES
hr_resume_line,1,id,integer,,32,0,NO
hr_resume_line,2,employee_id,integer,,32,0,NO
hr_resume_line,3,duration,integer,,32,0,YES
hr_resume_line,4,line_type_id,integer,,32,0,YES
hr_resume_line,5,create_uid,integer,,32,0,YES
hr_resume_line,6,write_uid,integer,,32,0,YES
hr_resume_line,7,course_type,character varying,,,,NO
hr_resume_line,8,external_url,character varying,,,,YES
hr_resume_line,9,certificate_filename,character varying,,,,YES
hr_resume_line,10,date_start,date,,,,NO
hr_resume_line,11,date_end,date,,,,YES
hr_resume_line,12,name,jsonb,,,,NO
hr_resume_line,13,description,jsonb,,,,YES
hr_resume_line,14,resume_line_properties,jsonb,,,,YES
hr_resume_line,15,create_date,timestamp without time zone,,,,YES
hr_resume_line,16,write_date,timestamp without time zone,,,,YES
hr_resume_line,17,event_id,integer,,32,0,YES
hr_resume_line,18,department_id,integer,,32,0,YES
hr_resume_line,19,survey_id,integer,,32,0,YES
hr_resume_line,20,expiration_status,character varying,,,,YES
hr_resume_line_type,1,id,integer,,32,0,NO
hr_resume_line_type,2,sequence,integer,,32,0,YES
hr_resume_line_type,3,create_uid,integer,,32,0,YES
hr_resume_line_type,4,write_uid,integer,,32,0,YES
hr_resume_line_type,5,name,jsonb,,,,NO
hr_resume_line_type,6,resume_line_type_properties_definition,jsonb,,,,YES
hr_resume_line_type,7,is_course,boolean,,,,YES
hr_resume_line_type,8,create_date,timestamp without time zone,,,,YES
hr_resume_line_type,9,write_date,timestamp without time zone,,,,YES
hr_rule_input,1,id,integer,,32,0,NO
hr_rule_input,2,input_id,integer,,32,0,NO
hr_rule_input,3,create_uid,integer,,32,0,YES
hr_rule_input,4,write_uid,integer,,32,0,YES
hr_rule_input,5,name,character varying,,,,NO
hr_rule_input,6,code,character varying,,,,NO
hr_rule_input,7,create_date,timestamp without time zone,,,,YES
hr_rule_input,8,write_date,timestamp without time zone,,,,YES
hr_salary_rule,1,id,integer,,32,0,NO
hr_salary_rule,2,sequence,integer,,32,0,NO
hr_salary_rule,3,category_id,integer,,32,0,NO
hr_salary_rule,4,parent_rule_id,integer,,32,0,YES
hr_salary_rule,5,company_id,integer,,32,0,NO
hr_salary_rule,6,register_id,integer,,32,0,YES
hr_salary_rule,7,create_uid,integer,,32,0,YES
hr_salary_rule,8,write_uid,integer,,32,0,YES
hr_salary_rule,9,code,character varying,,,,NO
hr_salary_rule,10,quantity,character varying,,,,YES
hr_salary_rule,11,condition_select,character varying,,,,NO
hr_salary_rule,12,condition_range,character varying,,,,YES
hr_salary_rule,13,amount_select,character varying,,,,NO
hr_salary_rule,14,amount_percentage_base,character varying,,,,YES
hr_salary_rule,15,name,jsonb,,,,NO
hr_salary_rule,16,condition_python,text,,,,NO
hr_salary_rule,17,amount_python_compute,text,,,,YES
hr_salary_rule,18,note,text,,,,YES
hr_salary_rule,19,amount_fix,numeric,,,,YES
hr_salary_rule,20,amount_percentage,numeric,,,,YES
hr_salary_rule,21,active,boolean,,,,YES
hr_salary_rule,22,appears_on_payslip,boolean,,,,YES
hr_salary_rule,23,create_date,timestamp without time zone,,,,YES
hr_salary_rule,24,write_date,timestamp without time zone,,,,YES
hr_salary_rule,25,condition_range_min,double precision,,53,,YES
hr_salary_rule,26,condition_range_max,double precision,,53,,YES
hr_salary_rule,27,analytic_account_id,integer,,32,0,YES
hr_salary_rule,28,account_tax_id,integer,,32,0,YES
hr_salary_rule,29,account_debit_id,integer,,32,0,YES
hr_salary_rule,30,account_credit_id,integer,,32,0,YES
hr_salary_rule_category,1,id,integer,,32,0,NO
hr_salary_rule_category,2,parent_id,integer,,32,0,YES
hr_salary_rule_category,3,company_id,integer,,32,0,NO
hr_salary_rule_category,4,create_uid,integer,,32,0,YES
hr_salary_rule_category,5,write_uid,integer,,32,0,YES
hr_salary_rule_category,6,code,character varying,,,,NO
hr_salary_rule_category,7,name,jsonb,,,,NO
hr_salary_rule_category,8,note,text,,,,YES
hr_salary_rule_category,9,create_date,timestamp without time zone,,,,YES
hr_salary_rule_category,10,write_date,timestamp without time zone,,,,YES
hr_skill,1,id,integer,,32,0,NO
hr_skill,2,sequence,integer,,32,0,YES
hr_skill,3,skill_type_id,integer,,32,0,NO
hr_skill,4,create_uid,integer,,32,0,YES
hr_skill,5,write_uid,integer,,32,0,YES
hr_skill,6,name,jsonb,,,,NO
hr_skill,7,create_date,timestamp without time zone,,,,YES
hr_skill,8,write_date,timestamp without time zone,,,,YES
hr_skill_level,1,id,integer,,32,0,NO
hr_skill_level,2,skill_type_id,integer,,32,0,YES
hr_skill_level,3,level_progress,integer,,32,0,YES
hr_skill_level,4,create_uid,integer,,32,0,YES
hr_skill_level,5,write_uid,integer,,32,0,YES
hr_skill_level,6,name,character varying,,,,NO
hr_skill_level,7,default_level,boolean,,,,YES
hr_skill_level,8,create_date,timestamp without time zone,,,,YES
hr_skill_level,9,write_date,timestamp without time zone,,,,YES
hr_skill_type,1,id,integer,,32,0,NO
hr_skill_type,2,sequence,integer,,32,0,YES
hr_skill_type,3,color,integer,,32,0,YES
hr_skill_type,4,levels_count,integer,,32,0,YES
hr_skill_type,5,create_uid,integer,,32,0,YES
hr_skill_type,6,write_uid,integer,,32,0,YES
hr_skill_type,7,name,jsonb,,,,NO
hr_skill_type,8,active,boolean,,,,YES
hr_skill_type,9,is_certification,boolean,,,,YES
hr_skill_type,10,create_date,timestamp without time zone,,,,YES
hr_skill_type,11,write_date,timestamp without time zone,,,,YES
hr_structure_salary_rule_rel,1,struct_id,integer,,32,0,NO
hr_structure_salary_rule_rel,2,rule_id,integer,,32,0,NO
hr_talent_pool,1,id,integer,,32,0,NO
hr_talent_pool,2,company_id,integer,,32,0,YES
hr_talent_pool,3,pool_manager,integer,,32,0,YES
hr_talent_pool,4,color,integer,,32,0,YES
hr_talent_pool,5,create_uid,integer,,32,0,YES
hr_talent_pool,6,write_uid,integer,,32,0,YES
hr_talent_pool,7,name,jsonb,,,,NO
hr_talent_pool,8,description,text,,,,YES
hr_talent_pool,9,active,boolean,,,,YES
hr_talent_pool,10,create_date,timestamp without time zone,,,,YES
hr_talent_pool,11,write_date,timestamp without time zone,,,,YES
hr_talent_pool_talent_pool_add_applicants_rel,1,talent_pool_add_applicants_id,integer,,32,0,NO
hr_talent_pool_talent_pool_add_applicants_rel,2,hr_talent_pool_id,integer,,32,0,NO
hr_timesheet_attendance_report,1,id,integer,,32,0,YES
hr_timesheet_attendance_report,2,employee_id,integer,,32,0,YES
hr_timesheet_attendance_report,3,date,date,,,,YES
hr_timesheet_attendance_report,4,company_id,integer,,32,0,YES
hr_timesheet_attendance_report,5,total_attendance,double precision,,53,,YES
hr_timesheet_attendance_report,6,total_timesheet,double precision,,53,,YES
hr_timesheet_attendance_report,7,total_difference,double precision,,53,,YES
hr_timesheet_attendance_report,8,timesheets_cost,double precision,,53,,YES
hr_timesheet_attendance_report,9,attendance_cost,double precision,,53,,YES
hr_timesheet_attendance_report,10,cost_difference,double precision,,53,,YES
hr_version,1,id,integer,,32,0,NO
hr_version,2,company_id,integer,,32,0,YES
hr_version,3,employee_id,integer,,32,0,YES
