odoo_model,table_hint,field_name,ttype,relation,required,store,module
res.partner,"{""en_US"": ""Contact""}",supplier_invoice_count,integer,,f,f,account
res.partner,"{""en_US"": ""Contact""}",supplier_rank,integer,,f,t,account
res.partner,"{""en_US"": ""Contact""}",task_count,integer,,f,f,project
res.partner,"{""en_US"": ""Contact""}",task_ids,one2many,project.task,f,t,project
res.partner,"{""en_US"": ""Contact""}",total_invoiced,monetary,,f,f,account
res.partner,"{""en_US"": ""Contact""}",trust,selection,,f,t,account
res.partner,"{""en_US"": ""Contact""}",type,selection,,f,t,base
res.partner,"{""en_US"": ""Contact""}",type_address_label,char,,f,f,base
res.partner,"{""en_US"": ""Contact""}",tz,selection,,f,t,base
res.partner,"{""en_US"": ""Contact""}",tz_offset,char,,f,f,base
res.partner,"{""en_US"": ""Contact""}",use_partner_credit_limit,boolean,,f,f,account
res.partner,"{""en_US"": ""Contact""}",user_id,many2one,res.users,f,t,base
res.partner,"{""en_US"": ""Contact""}",user_id,many2one,res.users,f,t,mail
res.partner,"{""en_US"": ""Contact""}",user_ids,one2many,res.users,f,t,base
res.partner,"{""en_US"": ""Contact""}",vat,char,,f,t,base_vat
res.partner,"{""en_US"": ""Contact""}",vat,char,,f,t,mail
res.partner,"{""en_US"": ""Contact""}",vat,char,,f,t,base
res.partner,"{""en_US"": ""Contact""}",vat_label,char,,f,f,base
res.partner,"{""en_US"": ""Contact""}",vies_valid,boolean,,f,t,base_vat
res.partner,"{""en_US"": ""Contact""}",website,char,,f,t,base
res.partner,"{""en_US"": ""Contact""}",website_message_ids,one2many,mail.message,f,t,portal
res.partner,"{""en_US"": ""Contact""}",write_date,datetime,,f,t,base
res.partner,"{""en_US"": ""Contact""}",write_uid,many2one,res.users,f,t,base
res.partner,"{""en_US"": ""Contact""}",zip,char,,f,t,base
res.users,"{""en_US"": ""User""}",accesses_count,integer,,f,f,base
res.users,"{""en_US"": ""User""}",account_move_count,integer,,f,f,account
res.users,"{""en_US"": ""User""}",action_id,many2one,ir.actions.actions,f,t,base
res.users,"{""en_US"": ""User""}",active,boolean,,f,t,base
res.users,"{""en_US"": ""User""}",active_lang_count,integer,,f,f,base
res.users,"{""en_US"": ""User""}",active_partner,boolean,,f,f,base
res.users,"{""en_US"": ""User""}",activity_calendar_event_id,many2one,calendar.event,f,f,calendar
res.users,"{""en_US"": ""User""}",activity_date_deadline,date,,f,f,mail
res.users,"{""en_US"": ""User""}",activity_exception_decoration,selection,,f,f,mail
res.users,"{""en_US"": ""User""}",activity_exception_icon,char,,f,f,mail
res.users,"{""en_US"": ""User""}",activity_ids,one2many,mail.activity,f,f,mail
res.users,"{""en_US"": ""User""}",activity_state,selection,,f,f,mail
res.users,"{""en_US"": ""User""}",activity_summary,char,,f,f,mail
res.users,"{""en_US"": ""User""}",activity_type_icon,char,,f,f,mail
res.users,"{""en_US"": ""User""}",activity_type_id,many2one,mail.activity.type,f,f,mail
res.users,"{""en_US"": ""User""}",activity_user_id,many2one,res.users,f,f,mail
res.users,"{""en_US"": ""User""}",additional_note,text,,f,f,hr
res.users,"{""en_US"": ""User""}",all_group_ids,many2many,res.groups,f,f,base
res.users,"{""en_US"": ""User""}",api_key_ids,one2many,res.users.apikeys,f,t,base
res.users,"{""en_US"": ""User""}",applicant_ids,one2many,hr.applicant,f,f,hr_recruitment
res.users,"{""en_US"": ""User""}",application_statistics,json,,f,f,base
res.users,"{""en_US"": ""User""}",auth_passkey_key_ids,one2many,auth.passkey.key,f,t,auth_passkey
res.users,"{""en_US"": ""User""}",autopost_bills,selection,,t,f,account
res.users,"{""en_US"": ""User""}",available_invoice_template_pdf_report_ids,one2many,ir.actions.report,f,f,account
res.users,"{""en_US"": ""User""}",available_peppol_eas,json,,f,f,account_edi_ubl_cii
res.users,"{""en_US"": ""User""}",avatar_1024,binary,,f,f,base
res.users,"{""en_US"": ""User""}",avatar_128,binary,,f,f,base
res.users,"{""en_US"": ""User""}",avatar_1920,binary,,f,f,base
res.users,"{""en_US"": ""User""}",avatar_256,binary,,f,f,base
res.users,"{""en_US"": ""User""}",avatar_512,binary,,f,f,base
res.users,"{""en_US"": ""User""}",badge_ids,one2many,gamification.badge.user,f,t,hr_gamification
res.users,"{""en_US"": ""User""}",badge_ids,one2many,gamification.badge.user,f,t,gamification
res.users,"{""en_US"": ""User""}",bank_account_count,integer,,f,f,account
res.users,"{""en_US"": ""User""}",bank_account_ids,many2many,res.partner.bank,f,f,hr
res.users,"{""en_US"": ""User""}",bank_ids,one2many,res.partner.bank,f,f,base
res.users,"{""en_US"": ""User""}",barcode,char,,f,f,hr
res.users,"{""en_US"": ""User""}",barcode,char,,f,f,base
res.users,"{""en_US"": ""User""}",bronze_badge,integer,,f,f,gamification
res.users,"{""en_US"": ""User""}",calendar_default_privacy,selection,,f,f,calendar
res.users,"{""en_US"": ""User""}",calendar_last_notif_ack,datetime,,f,f,calendar
res.users,"{""en_US"": ""User""}",can_edit_role,boolean,,f,f,mail
res.users,"{""en_US"": ""User""}",category_id,many2many,res.partner.category,f,f,base
res.users,"{""en_US"": ""User""}",category_ids,many2many,hr.employee.category,f,f,hr
res.users,"{""en_US"": ""User""}",certifications_company_count,integer,,f,f,survey
res.users,"{""en_US"": ""User""}",certifications_count,integer,,f,f,survey
res.users,"{""en_US"": ""User""}",channel_ids,many2many,discuss.channel,f,f,mail
res.users,"{""en_US"": ""User""}",channel_member_ids,one2many,discuss.channel.member,f,f,mail
res.users,"{""en_US"": ""User""}",child_ids,one2many,res.partner,f,f,base
res.users,"{""en_US"": ""User""}",city,char,,f,f,base
res.users,"{""en_US"": ""User""}",color,integer,,f,f,base
res.users,"{""en_US"": ""User""}",comment,html,,f,f,base
res.users,"{""en_US"": ""User""}",commercial_company_name,char,,f,f,base
res.users,"{""en_US"": ""User""}",commercial_partner_id,many2one,res.partner,f,f,base
res.users,"{""en_US"": ""User""}",companies_count,integer,,f,f,base
res.users,"{""en_US"": ""User""}",company_id,many2one,res.company,t,t,base
res.users,"{""en_US"": ""User""}",company_ids,many2many,res.company,f,t,base
res.users,"{""en_US"": ""User""}",company_name,char,,f,f,base
res.users,"{""en_US"": ""User""}",company_registry,char,,f,f,base
res.users,"{""en_US"": ""User""}",company_registry_label,char,,f,f,base
res.users,"{""en_US"": ""User""}",company_registry_placeholder,char,,f,f,base
res.users,"{""en_US"": ""User""}",company_type,selection,,f,f,base
res.users,"{""en_US"": ""User""}",complete_name,char,,f,f,base
res.users,"{""en_US"": ""User""}",contact_address,char,,f,f,base
res.users,"{""en_US"": ""User""}",contact_address_inline,char,,f,f,mail
res.users,"{""en_US"": ""User""}",contract_ids,one2many,account.analytic.account,f,f,account
res.users,"{""en_US"": ""User""}",country_code,char,,f,f,base
res.users,"{""en_US"": ""User""}",country_id,many2one,res.country,f,f,base
res.users,"{""en_US"": ""User""}",country_id,many2one,res.country,f,f,base_vat
res.users,"{""en_US"": ""User""}",create_date,datetime,,f,t,base
res.users,"{""en_US"": ""User""}",create_employee,boolean,,f,f,hr
res.users,"{""en_US"": ""User""}",create_employee_id,many2one,hr.employee,f,f,hr
res.users,"{""en_US"": ""User""}",create_uid,many2one,res.users,f,t,base
res.users,"{""en_US"": ""User""}",credit,monetary,,f,f,account
res.users,"{""en_US"": ""User""}",credit_limit,float,,f,f,account
res.users,"{""en_US"": ""User""}",credit_to_invoice,monetary,,f,f,account
res.users,"{""en_US"": ""User""}",currency_id,many2one,res.currency,f,f,account
res.users,"{""en_US"": ""User""}",customer_rank,integer,,f,f,account
res.users,"{""en_US"": ""User""}",date_localization,date,,f,f,base_geolocalize
res.users,"{""en_US"": ""User""}",days_sales_outstanding,float,,f,f,account
res.users,"{""en_US"": ""User""}",debit,monetary,,f,f,account
res.users,"{""en_US"": ""User""}",device_ids,one2many,res.device,f,t,base
res.users,"{""en_US"": ""User""}",display_invoice_edi_format,boolean,,f,f,account
res.users,"{""en_US"": ""User""}",display_invoice_template_pdf_report_id,boolean,,f,f,account
res.users,"{""en_US"": ""User""}",display_name,char,,f,f,microsoft_outlook
res.users,"{""en_US"": ""User""}",display_name,char,,f,f,base
res.users,"{""en_US"": ""User""}",display_name,char,,f,f,web
res.users,"{""en_US"": ""User""}",display_name,char,,f,f,auth_totp
res.users,"{""en_US"": ""User""}",display_name,char,,f,f,base_import
res.users,"{""en_US"": ""User""}",display_name,char,,f,f,base_setup
res.users,"{""en_US"": ""User""}",display_name,char,,f,f,bus
res.users,"{""en_US"": ""User""}",display_name,char,,f,f,web_tour
res.users,"{""en_US"": ""User""}",display_name,char,,f,f,auth_passkey
res.users,"{""en_US"": ""User""}",display_name,char,,f,f,web_unsplash
res.users,"{""en_US"": ""User""}",display_name,char,,f,f,resource
res.users,"{""en_US"": ""User""}",display_name,char,,f,f,mail
res.users,"{""en_US"": ""User""}",display_name,char,,f,f,auth_signup
res.users,"{""en_US"": ""User""}",display_name,char,,f,f,auth_totp_mail
res.users,"{""en_US"": ""User""}",display_name,char,,f,f,calendar
res.users,"{""en_US"": ""User""}",display_name,char,,f,f,gamification
res.users,"{""en_US"": ""User""}",display_name,char,,f,f,google_gmail
res.users,"{""en_US"": ""User""}",display_name,char,,f,f,mail_bot
res.users,"{""en_US"": ""User""}",display_name,char,,f,f,phone_validation
res.users,"{""en_US"": ""User""}",display_name,char,,f,f,auth_totp_portal
res.users,"{""en_US"": ""User""}",display_name,char,,f,f,digest
res.users,"{""en_US"": ""User""}",display_name,char,,f,f,hr
res.users,"{""en_US"": ""User""}",display_name,char,,f,f,project
res.users,"{""en_US"": ""User""}",display_name,char,,f,f,hr_attendance
res.users,"{""en_US"": ""User""}",display_name,char,,f,f,hr_gamification
res.users,"{""en_US"": ""User""}",display_name,char,,f,f,hr_holidays
res.users,"{""en_US"": ""User""}",display_name,char,,f,f,hr_homeworking
res.users,"{""en_US"": ""User""}",display_name,char,,f,f,hr_recruitment
res.users,"{""en_US"": ""User""}",display_name,char,,f,f,oh_employee_creation_from_user
res.users,"{""en_US"": ""User""}",display_name,char,,f,f,project_todo
res.users,"{""en_US"": ""User""}",display_name,char,,f,f,project_hr_skills
res.users,"{""en_US"": ""User""}",display_pan_warning,boolean,,f,f,l10n_in
res.users,"{""en_US"": ""User""}",duplicate_bank_partner_ids,many2many,res.partner,f,f,account
res.users,"{""en_US"": ""User""}",email,char,,f,f,mail
res.users,"{""en_US"": ""User""}",email,char,,f,f,base
res.users,"{""en_US"": ""User""}",email_domain_placeholder,char,,f,f,base
res.users,"{""en_US"": ""User""}",email_formatted,char,,f,f,base
res.users,"{""en_US"": ""User""}",email_normalized,char,,f,f,mail
res.users,"{""en_US"": ""User""}",emergency_contact,char,,f,f,hr
res.users,"{""en_US"": ""User""}",emergency_phone,char,,f,f,hr
res.users,"{""en_US"": ""User""}",employee,boolean,,f,f,hr
res.users,"{""en_US"": ""User""}",employee,boolean,,f,f,base
res.users,"{""en_US"": ""User""}",employee_bank_account_ids,many2many,res.partner.bank,f,f,hr
res.users,"{""en_US"": ""User""}",employee_count,integer,,f,f,hr
res.users,"{""en_US"": ""User""}",employee_id,many2one,hr.employee,f,f,hr
res.users,"{""en_US"": ""User""}",employee_id,many2one,hr.employee,f,f,oh_employee_creation_from_user
res.users,"{""en_US"": ""User""}",employee_ids,one2many,hr.employee,f,t,hr
res.users,"{""en_US"": ""User""}",employee_resource_calendar_id,many2one,resource.calendar,f,f,hr
res.users,"{""en_US"": ""User""}",employee_skill_ids,one2many,hr.employee.skill,f,f,project_hr_skills
res.users,"{""en_US"": ""User""}",employees_count,integer,,f,f,hr
res.users,"{""en_US"": ""User""}",event_count,integer,,f,f,event
res.users,"{""en_US"": ""User""}",favorite_project_ids,many2many,project.project,f,t,project
res.users,"{""en_US"": ""User""}",fiscal_country_codes,char,,f,f,account
res.users,"{""en_US"": ""User""}",fiscal_country_group_codes,json,,f,f,account
res.users,"{""en_US"": ""User""}",friday_location_id,many2one,hr.work.location,f,f,hr_homeworking
res.users,"{""en_US"": ""User""}",function,char,,f,f,base
res.users,"{""en_US"": ""User""}",global_location_number,char,,f,f,account_add_gln
res.users,"{""en_US"": ""User""}",goal_ids,one2many,gamification.goal,f,t,hr_gamification
res.users,"{""en_US"": ""User""}",gold_badge,integer,,f,f,gamification
res.users,"{""en_US"": ""User""}",group_ids,many2many,res.groups,f,t,base
res.users,"{""en_US"": ""User""}",groups_count,integer,,f,f,base
res.users,"{""en_US"": ""User""}",has_external_mail_server,boolean,,f,f,mail
res.users,"{""en_US"": ""User""}",has_message,boolean,,f,f,mail
res.users,"{""en_US"": ""User""}",id,integer,,f,t,auth_signup
res.users,"{""en_US"": ""User""}",id,integer,,f,t,project_hr_skills
res.users,"{""en_US"": ""User""}",id,integer,,f,t,base
res.users,"{""en_US"": ""User""}",id,integer,,f,t,digest
res.users,"{""en_US"": ""User""}",id,integer,,f,t,hr
res.users,"{""en_US"": ""User""}",id,integer,,f,t,auth_totp_portal
res.users,"{""en_US"": ""User""}",id,integer,,f,t,project
res.users,"{""en_US"": ""User""}",id,integer,,f,t,hr_attendance
res.users,"{""en_US"": ""User""}",id,integer,,f,t,hr_gamification
res.users,"{""en_US"": ""User""}",id,integer,,f,t,hr_recruitment
res.users,"{""en_US"": ""User""}",id,integer,,f,t,hr_holidays
res.users,"{""en_US"": ""User""}",id,integer,,f,t,hr_homeworking
res.users,"{""en_US"": ""User""}",id,integer,,f,t,oh_employee_creation_from_user
res.users,"{""en_US"": ""User""}",id,integer,,f,t,phone_validation
res.users,"{""en_US"": ""User""}",id,integer,,f,t,microsoft_outlook
res.users,"{""en_US"": ""User""}",id,integer,,f,t,mail_bot
res.users,"{""en_US"": ""User""}",id,integer,,f,t,google_gmail
res.users,"{""en_US"": ""User""}",id,integer,,f,t,gamification
res.users,"{""en_US"": ""User""}",id,integer,,f,t,calendar
res.users,"{""en_US"": ""User""}",id,integer,,f,t,auth_totp_mail
res.users,"{""en_US"": ""User""}",id,integer,,f,t,project_todo
res.users,"{""en_US"": ""User""}",id,integer,,f,t,web
res.users,"{""en_US"": ""User""}",id,integer,,f,t,auth_totp
res.users,"{""en_US"": ""User""}",id,integer,,f,t,base_import
res.users,"{""en_US"": ""User""}",id,integer,,f,t,base_setup
res.users,"{""en_US"": ""User""}",id,integer,,f,t,bus
res.users,"{""en_US"": ""User""}",id,integer,,f,t,web_tour
res.users,"{""en_US"": ""User""}",id,integer,,f,t,auth_passkey
res.users,"{""en_US"": ""User""}",id,integer,,f,t,web_unsplash
res.users,"{""en_US"": ""User""}",id,integer,,f,t,resource
res.users,"{""en_US"": ""User""}",id,integer,,f,t,mail
res.users,"{""en_US"": ""User""}",ignore_abnormal_invoice_amount,boolean,,f,f,account
res.users,"{""en_US"": ""User""}",ignore_abnormal_invoice_date,boolean,,f,f,account
res.users,"{""en_US"": ""User""}",im_status,char,,f,f,mail
res.users,"{""en_US"": ""User""}",image_1024,binary,,f,f,base
res.users,"{""en_US"": ""User""}",image_128,binary,,f,f,base
res.users,"{""en_US"": ""User""}",image_1920,binary,,f,f,base
res.users,"{""en_US"": ""User""}",image_256,binary,,f,f,base
res.users,"{""en_US"": ""User""}",image_512,binary,,f,f,base
res.users,"{""en_US"": ""User""}",industry_id,many2one,res.partner.industry,f,f,base
res.users,"{""en_US"": ""User""}",invoice_edi_format,selection,,f,f,account
res.users,"{""en_US"": ""User""}",invoice_edi_format,selection,,f,f,account_edi_ubl_cii
res.users,"{""en_US"": ""User""}",invoice_edi_format_store,char,,f,f,account
res.users,"{""en_US"": ""User""}",invoice_ids,one2many,account.move,f,f,account
res.users,"{""en_US"": ""User""}",invoice_sending_method,selection,,f,f,snailmail_account
res.users,"{""en_US"": ""User""}",invoice_sending_method,selection,,f,f,account
res.users,"{""en_US"": ""User""}",invoice_template_pdf_report_id,many2one,ir.actions.report,f,f,account
res.users,"{""en_US"": ""User""}",is_blacklisted,boolean,,f,f,mail
res.users,"{""en_US"": ""User""}",is_company,boolean,,f,f,base
res.users,"{""en_US"": ""User""}",is_hr_user,boolean,,f,f,hr
res.users,"{""en_US"": ""User""}",is_in_call,boolean,,f,f,mail
res.users,"{""en_US"": ""User""}",is_out_of_office,boolean,,f,f,mail
res.users,"{""en_US"": ""User""}",is_peppol_edi_format,boolean,,f,f,account_edi_ubl_cii
res.users,"{""en_US"": ""User""}",is_public,boolean,,f,f,base
res.users,"{""en_US"": ""User""}",is_system,boolean,,f,f,hr
res.users,"{""en_US"": ""User""}",is_ubl_format,boolean,,f,f,account_edi_ubl_cii
res.users,"{""en_US"": ""User""}",job_title,char,,f,f,hr
res.users,"{""en_US"": ""User""}",karma,integer,,f,t,gamification
res.users,"{""en_US"": ""User""}",karma_tracking_ids,one2many,gamification.karma.tracking,f,t,gamification
res.users,"{""en_US"": ""User""}",km_home_work,integer,,f,f,hr
res.users,"{""en_US"": ""User""}",l10n_in_gst_state_warning,char,,f,f,l10n_in
res.users,"{""en_US"": ""User""}",l10n_in_gst_treatment,selection,,f,f,l10n_in
res.users,"{""en_US"": ""User""}",l10n_in_gstin_status_feature_enabled,boolean,,f,f,l10n_in
res.users,"{""en_US"": ""User""}",l10n_in_gstin_verified_date,date,,f,f,l10n_in
res.users,"{""en_US"": ""User""}",l10n_in_gstin_verified_status,boolean,,f,f,l10n_in
res.users,"{""en_US"": ""User""}",l10n_in_is_gst_registered_enabled,boolean,,f,f,l10n_in
res.users,"{""en_US"": ""User""}",l10n_in_pan_entity_id,many2one,l10n_in.pan.entity,f,f,l10n_in
res.users,"{""en_US"": ""User""}",l10n_in_tan,char,,f,f,l10n_in
res.users,"{""en_US"": ""User""}",lang,selection,,f,f,base
res.users,"{""en_US"": ""User""}",leave_date_to,date,,f,f,hr_holidays
res.users,"{""en_US"": ""User""}",log_ids,one2many,res.users.log,f,t,base
res.users,"{""en_US"": ""User""}",login,char,,t,t,base
res.users,"{""en_US"": ""User""}",login_date,datetime,,f,f,base
res.users,"{""en_US"": ""User""}",main_user_id,many2one,res.users,f,f,base
res.users,"{""en_US"": ""User""}",manual_im_status,selection,,f,t,mail
res.users,"{""en_US"": ""User""}",meeting_count,integer,,f,f,calendar
res.users,"{""en_US"": ""User""}",meeting_ids,many2many,calendar.event,f,f,calendar
res.users,"{""en_US"": ""User""}",message_attachment_count,integer,,f,f,mail
res.users,"{""en_US"": ""User""}",message_bounce,integer,,f,f,mail
res.users,"{""en_US"": ""User""}",message_follower_ids,one2many,mail.followers,f,f,mail
res.users,"{""en_US"": ""User""}",message_has_error,boolean,,f,f,mail
res.users,"{""en_US"": ""User""}",message_has_error_counter,integer,,f,f,mail
res.users,"{""en_US"": ""User""}",message_has_sms_error,boolean,,f,f,sms
res.users,"{""en_US"": ""User""}",message_ids,one2many,mail.message,f,f,mail
res.users,"{""en_US"": ""User""}",message_is_follower,boolean,,f,f,mail
res.users,"{""en_US"": ""User""}",message_needaction,boolean,,f,f,mail
res.users,"{""en_US"": ""User""}",message_needaction_counter,integer,,f,f,mail
res.users,"{""en_US"": ""User""}",message_partner_ids,many2many,res.partner,f,f,mail
res.users,"{""en_US"": ""User""}",mobile_phone,char,,f,f,hr
res.users,"{""en_US"": ""User""}",monday_location_id,many2one,hr.work.location,f,f,hr_homeworking
res.users,"{""en_US"": ""User""}",my_activity_date_deadline,date,,f,f,mail
res.users,"{""en_US"": ""User""}",name,char,,f,f,mail
res.users,"{""en_US"": ""User""}",name,char,,f,f,base
res.users,"{""en_US"": ""User""}",name,char,,f,f,account
res.users,"{""en_US"": ""User""}",new_password,char,,f,f,base
res.users,"{""en_US"": ""User""}",next_rank_id,many2one,gamification.karma.rank,f,t,gamification
res.users,"{""en_US"": ""User""}",notification_type,selection,,t,t,mail
res.users,"{""en_US"": ""User""}",odoobot_failed,boolean,,f,t,mail_bot
res.users,"{""en_US"": ""User""}",odoobot_state,selection,,f,t,mail_bot
res.users,"{""en_US"": ""User""}",offline_since,datetime,,f,f,mail
res.users,"{""en_US"": ""User""}",out_of_office_from,datetime,,f,t,mail
res.users,"{""en_US"": ""User""}",out_of_office_message,html,,f,t,mail
res.users,"{""en_US"": ""User""}",out_of_office_to,datetime,,f,t,mail
res.users,"{""en_US"": ""User""}",outgoing_mail_server_id,many2one,ir.mail_server,f,f,mail
res.users,"{""en_US"": ""User""}",outgoing_mail_server_type,selection,,t,f,microsoft_outlook
res.users,"{""en_US"": ""User""}",outgoing_mail_server_type,selection,,t,f,mail
res.users,"{""en_US"": ""User""}",outgoing_mail_server_type,selection,,t,f,google_gmail
res.users,"{""en_US"": ""User""}",parent_id,many2one,res.partner,f,f,base
res.users,"{""en_US"": ""User""}",parent_id,many2one,res.partner,f,f,mail
res.users,"{""en_US"": ""User""}",parent_name,char,,f,f,base
res.users,"{""en_US"": ""User""}",partner_company_registry_placeholder,char,,f,f,account
res.users,"{""en_US"": ""User""}",partner_id,many2one,res.partner,t,t,base
res.users,"{""en_US"": ""User""}",partner_latitude,float,,f,f,base
res.users,"{""en_US"": ""User""}",partner_longitude,float,,f,f,base
res.users,"{""en_US"": ""User""}",partner_share,boolean,,f,f,base
res.users,"{""en_US"": ""User""}",partner_vat_placeholder,char,,f,f,account
res.users,"{""en_US"": ""User""}",password,char,,f,f,base
res.users,"{""en_US"": ""User""}",payment_token_count,integer,,f,f,payment
res.users,"{""en_US"": ""User""}",payment_token_ids,one2many,payment.token,f,f,payment
res.users,"{""en_US"": ""User""}",peppol_eas,selection,,f,f,account_edi_ubl_cii
res.users,"{""en_US"": ""User""}",peppol_endpoint,char,,f,f,account_edi_ubl_cii
res.users,"{""en_US"": ""User""}",perform_vies_validation,boolean,,f,f,base_vat
res.users,"{""en_US"": ""User""}",phone,char,,f,f,mail
res.users,"{""en_US"": ""User""}",phone,char,,f,f,base
res.users,"{""en_US"": ""User""}",phone_blacklisted,boolean,,f,f,phone_validation
res.users,"{""en_US"": ""User""}",phone_mobile_search,char,,f,f,phone_validation
res.users,"{""en_US"": ""User""}",phone_sanitized,char,,f,f,phone_validation
res.users,"{""en_US"": ""User""}",phone_sanitized_blacklisted,boolean,,f,f,phone_validation
res.users,"{""en_US"": ""User""}",pin,char,,f,f,hr
res.users,"{""en_US"": ""User""}",presence_ids,one2many,mail.presence,f,t,mail
res.users,"{""en_US"": ""User""}",private_city,char,,f,f,hr
res.users,"{""en_US"": ""User""}",private_country_id,many2one,res.country,f,f,hr
res.users,"{""en_US"": ""User""}",private_email,char,,f,f,hr
res.users,"{""en_US"": ""User""}",private_phone,char,,f,f,hr
res.users,"{""en_US"": ""User""}",private_state_id,many2one,res.country.state,f,f,hr
res.users,"{""en_US"": ""User""}",private_street,char,,f,f,hr
res.users,"{""en_US"": ""User""}",private_street2,char,,f,f,hr
res.users,"{""en_US"": ""User""}",private_zip,char,,f,f,hr
res.users,"{""en_US"": ""User""}",project_ids,one2many,project.project,f,f,project
res.users,"{""en_US"": ""User""}",properties,properties,,f,f,base
res.users,"{""en_US"": ""User""}",properties_base_definition_id,many2one,properties.base.definition,f,f,base
res.users,"{""en_US"": ""User""}",property_account_payable_id,many2one,account.account,f,f,account
res.users,"{""en_US"": ""User""}",property_account_position_id,many2one,account.fiscal.position,f,f,account
res.users,"{""en_US"": ""User""}",property_account_receivable_id,many2one,account.account,f,f,account
res.users,"{""en_US"": ""User""}",property_inbound_payment_method_line_id,many2one,account.payment.method.line,f,f,account
res.users,"{""en_US"": ""User""}",property_outbound_payment_method_line_id,many2one,account.payment.method.line,f,f,account
res.users,"{""en_US"": ""User""}",property_payment_term_id,many2one,account.payment.term,f,f,account
res.users,"{""en_US"": ""User""}",property_product_pricelist,many2one,product.pricelist,f,f,product
res.users,"{""en_US"": ""User""}",property_supplier_payment_term_id,many2one,account.payment.term,f,f,account
res.users,"{""en_US"": ""User""}",rank_id,many2one,gamification.karma.rank,f,t,gamification
res.users,"{""en_US"": ""User""}",rating_ids,one2many,rating.rating,f,f,rating
res.users,"{""en_US"": ""User""}",ref,char,,f,f,base
res.users,"{""en_US"": ""User""}",ref_company_ids,one2many,res.company,f,f,account
res.users,"{""en_US"": ""User""}",res_users_settings_id,many2one,res.users.settings,f,f,base
res.users,"{""en_US"": ""User""}",res_users_settings_ids,one2many,res.users.settings,f,t,base
res.users,"{""en_US"": ""User""}",resource_calendar_id,many2one,resource.calendar,f,f,resource
res.users,"{""en_US"": ""User""}",resource_ids,one2many,resource.resource,f,t,resource
res.users,"{""en_US"": ""User""}",role,selection,,f,f,base
res.users,"{""en_US"": ""User""}",role_ids,many2many,res.role,f,t,mail
res.users,"{""en_US"": ""User""}",rtc_session_ids,one2many,discuss.channel.rtc.session,f,f,mail
res.users,"{""en_US"": ""User""}",rules_count,integer,,f,f,base
res.users,"{""en_US"": ""User""}",same_company_registry_partner_id,many2one,res.partner,f,f,base
res.users,"{""en_US"": ""User""}",same_vat_partner_id,many2one,res.partner,f,f,base
res.users,"{""en_US"": ""User""}",saturday_location_id,many2one,hr.work.location,f,f,hr_homeworking
res.users,"{""en_US"": ""User""}",self,many2one,res.partner,f,f,base
res.users,"{""en_US"": ""User""}",share,boolean,,f,t,base
res.users,"{""en_US"": ""User""}",show_credit_limit,boolean,,f,f,account
res.users,"{""en_US"": ""User""}",signature,html,,f,t,base
res.users,"{""en_US"": ""User""}",signup_type,char,,f,f,auth_signup
res.users,"{""en_US"": ""User""}",silver_badge,integer,,f,f,gamification
res.users,"{""en_US"": ""User""}",specific_property_product_pricelist,many2one,product.pricelist,f,f,product
res.users,"{""en_US"": ""User""}",state,selection,,f,f,auth_signup
res.users,"{""en_US"": ""User""}",state_id,many2one,res.country.state,f,f,base
res.users,"{""en_US"": ""User""}",static_map_url,char,,f,f,event
res.users,"{""en_US"": ""User""}",static_map_url_is_valid,boolean,,f,f,event
res.users,"{""en_US"": ""User""}",street,char,,f,f,base
res.users,"{""en_US"": ""User""}",street2,char,,f,f,base
res.users,"{""en_US"": ""User""}",sunday_location_id,many2one,hr.work.location,f,f,hr_homeworking
res.users,"{""en_US"": ""User""}",supplier_invoice_count,integer,,f,f,account
res.users,"{""en_US"": ""User""}",supplier_rank,integer,,f,f,account
res.users,"{""en_US"": ""User""}",task_count,integer,,f,f,project
res.users,"{""en_US"": ""User""}",task_ids,one2many,project.task,f,f,project
res.users,"{""en_US"": ""User""}",thursday_location_id,many2one,hr.work.location,f,f,hr_homeworking
res.users,"{""en_US"": ""User""}",total_invoiced,monetary,,f,f,account
res.users,"{""en_US"": ""User""}",totp_enabled,boolean,,f,f,auth_totp
res.users,"{""en_US"": ""User""}",totp_last_counter,integer,,f,t,auth_totp
res.users,"{""en_US"": ""User""}",totp_secret,char,,f,f,auth_totp
res.users,"{""en_US"": ""User""}",totp_trusted_device_ids,one2many,auth_totp.device,f,t,auth_totp
res.users,"{""en_US"": ""User""}",tour_enabled,boolean,,f,t,web_tour
res.users,"{""en_US"": ""User""}",trust,selection,,f,f,account
res.users,"{""en_US"": ""User""}",tuesday_location_id,many2one,hr.work.location,f,f,hr_homeworking
res.users,"{""en_US"": ""User""}",type,selection,,f,f,base
res.users,"{""en_US"": ""User""}",type_address_label,char,,f,f,base
res.users,"{""en_US"": ""User""}",tz,selection,,f,f,base
res.users,"{""en_US"": ""User""}",tz_offset,char,,f,f,base
res.users,"{""en_US"": ""User""}",use_partner_credit_limit,boolean,,f,f,account
res.users,"{""en_US"": ""User""}",user_id,many2one,res.users,f,f,mail
res.users,"{""en_US"": ""User""}",user_id,many2one,res.users,f,f,base
res.users,"{""en_US"": ""User""}",user_ids,one2many,res.users,f,f,base
res.users,"{""en_US"": ""User""}",vat,char,,f,f,base
res.users,"{""en_US"": ""User""}",vat,char,,f,f,mail
res.users,"{""en_US"": ""User""}",vat,char,,f,f,base_vat
